"559467","Arv og miljø","978-82-02-51273-6"
"559468","Et helt liv","978-82-328-0034-6"
"559469","I hodet på en gammel dame","978-82-489-1703-8"
"559476","Akademiet","313 s."
"559478","Nei og atter nei","978-82-49-51592-9"
"559480","Lett lykkelig","978-82-05-49483-1"
"559481","Baluba på leirskolen","978-82-48-91846-2"
"559482","Samlede dikt","978-82-02-52308-4"
"559483","Kargo","978-82-02-51124-1"
"559484","(ukjent)","(ukjent)"
"559485","Det spøker for superbitchene","978-82-03-26171-8"
"559487","Elektroteknisk formelsamling","978-82-7345-411-9"
"559488","Finn formelen","978-82-05-45893-2"
"559492","Applied positive psychology","978-1-4462-9863-3"
"559493","Coaching for performance","978-1-85788-535-4"
"559494","Helenas hemmelighet","978-82-02-51928-5"
"559502","Kryptalportalen","978-82-03-26190-9"
"559504","Fengselsmysteriet","978-82-02-49953-2"
"559505","Lars er LOL","978-82-03-26204-3"
"559508","(ukjent)","(ukjent)"
"559510","Sauebondens liv","978-82-328-0057-5"
"559514","Sinus for ettårig forkurs","978-82-02-29412-0"
"559517","Hjerne og atferd","978-82-05-30434-5"
"559527","En sjøens helt","(ukjent)"
"559530","Marnie","978-82-521-9221-6"
"559532","Min historie","978-82-05-48387-3"
"559539","Sporvekslingsmordet","978-82-02-52210-0"
"559545","Triangel","978-82-02-39041-9"
"559546","Den store Alf Prøysen-boka","978-82-05-45134-6"
"559547","Jakten","9788202477080"
"559548","Tre julefortellinger","978-82-05-48557-0"
"559552","De søvnløse","978-82-02-52755-6"
"559559","Operasjon Plastpose","9788205482234"
"559561","Hjemkomsten","978-82-02-51871-4"
"559562","Ville dyr i byen","9788205490444"
"559571","Belgravia","978-82-05-49423-7"
"559573","Pengene eller livet","978-82-05-48934-9"
"559579","Du er så lys","978-82-49-51695-7"
"559580","Voldens historie","978-82-03-37130-1"
"559581","Land ingen har sett","978-82-49-51691-9"
"559584","Kalypso","978-82-03-36080-0"
"559586","De dødes hus","978-82-03-35372-7"
"559587","Syndenes forlatelse","978-82-81-69372-2"
"559588","Etter styrten","978-82-80-87625-6"
"559589","(ukjent)","(ukjent)"
"559590","Gudmoren","978-82-489-1878-3"
"559591","Pandora","978-82-03-36108-1"
"559593","Object-oriented programming in C++","0-672-32308-7"
"559594","Zzznork!","978-82-303-2224-6"
"559595","Revolvergutten","978-82-05-49168-7"
"559596","Simon og homo sapiens-agendaen","978-82-489-1841-7"
"559598","(ukjent)","(ukjent)"
"559599","Mia blir spion","9788205476936"
"559600","Glassverdet","978-82-02-52314-5"
"559601","Håndbok for hjelpetrenere","(ukjent)"
"559602","Bittesmåene","9788205489899"
"559603","Den umulige sykkelen","9788205495777"
"559604","Espen Askeladd og sydenkongen","9788205495791"
"559605","(ukjent)","(ukjent)"
"559606","Charlie og sjokoladefabrikken","9788205479692"
"559608","Helsefagskolen","978-82-02-42128-1"
"559610","Psykologi og sosilogi","978-82-02-42134-2"
"559611","Helsepolitikk og ledelse","978-82-02-48342-5"
"559612","Elizabeth 1.","978-82-05-49456-5"
"559615","Girl Online på turné","978-82-03-25967-8"
"559616","En annen dag","9788205491618"
"559617","Julius spiller teater","9788205485389"
"559618","Heia Tulla","9788253035253"
"559621","Den store sprø dyreboka","9788205486928"
"559623","Tinas oppskrifter for unge kokker","9788205476646"
"559624","Hver dag","9788205493810"
"559626","Omar, Filip og Moa og saken med den mystiske rumpevannkannen","9788205490499"
"559627","Skjønnhet er et sår","9788253038902"
"559630","Alfred må lese høyt","9788203259227"
"559633","Bursdag","9788202374822"
"559634","Ulven i fåreklær","9788248918059"
"559635","Maretorn","978-82-05-49454-1"
"559636","Vampyrvarsel","9788202482558"
"559637","Den mystiske låven","9788202458935"
"559641","I hvert øyeblikk er vi fortsatt i live","978-82-05-49359-9"
"559642","Ekte amerikanske jeans (6)","978-82-41-91308-2"
"559643","Morgon og kveld","978-82-52-15841-0"
"559644","He-he!","9788252189247"
"559645","Sykkeltyven","9788202498146"
"559646","Invitasjonen","978-82-93323-08-2"
"559647","Nedtelling","978-82-93323-09-9"
"559649","To søstre","978-82-489-1682-6"
"559650","Avdeling for grublerier","9788205491533"
"559654","Tante Grusom","9788203262319"
"559655","Drømmer fra Texaco","978-82-03-36087-9"
"559657","Stillhet i støyens tid","9788248918721"
"559660","Hjernen er stjernen","9788248918776"
"559661","Dukkeføreren","978-82-03-36050-3"
"559663","Syndefall i Wilmslow","978-82-05-48670-6"
"559664","Selvregulering","978-82-15-02453-0"
"559665","Sjøormgåten","978-82-489-1836-3"
"559666","Et bedre liv","978-82-05-48032-2"
"559667","Seksualitetens gleder og sorger","978-82-450-1366-5"
"559668","Psykoterapi","978-82-05-458536"
"559669","Rusmiddelavhengighet","978-82-15-02626-8"
"559671","Introduksjon til statsvitenskap","978-82-05-42442-5"
"559672","Filosofi for samfunnsvitere","978-82-15-02357-1"
"559673","Folkestyre eller elitestyre?","978-82-8226-046-6"
"559674","Min venn pingvinen","978-82-03-37110-3"
"559677","Det siste valget","978-82-02-34918-9"
"559678","På farlige veier","978-82-02-34919-6"
"559679","Opprøret","978-82-02-34922-6"
"559680","Frostnetter","978-82-02-34923-3"
"559681","Spardame uten konge","978-82-02-34924-0"
"559682","(ukjent)","(ukjent)"
"559683","Markblomsten","978-82-02-34921-9"
"559684","Farlig skjønnhet","978-82-02-34926-4"
"559685","Stormvarsel","978-82-02-34927-1"
"559686","Blindvei","978-82-02-34928-8"
"559687","Ny horisont","978-82-02-34929-5"
"559688","Den gylne middelvei","978-82-02-34930-1"
"559690","Den røde alven Rubina","978-82-516-2666-8"
"559691","Den blå alven Safira","978-82-516-2665-1"
"559692","Den gule alven Smørblomst","978-82-516-2662-0"
"559693","Samlede dikt","978-82-02-14450-0"
"559700","Verden","978-82-8238-153-6"
"559705","Heksejakt og heksebrenning i Europa","978-82-16-23737-3"
"559711","(ukjent)","(ukjent)"
"559718","Spøkelsesnatt","978-82-02-45894-2"
"559719","Innbrudd på skolen","978-82-02-45894-2"
"559720","Alt om Messi, Suárez & Neymar","978-82-05-49011-6"
"559724","Tospråklig oppvekst og læring","978-82-02-48246-6"
"559725","App'legøyer og app'estreker?","978-82-02-44563-8"
"559726","Håp i høstfarger","978-82-8338-013-2"
"559727","Den intensive leseopplæringen","978-82-02-27716-1"
"559729","En fremmed ved mitt bord","978-82-03-36111-1"
"559732","Oversikt over erstatningsretten","978-82-02-40427-7"
"559733","To eller flere","978-82-02-49022-5"
"559740","Fortelling og følelse","978-82-15-02613-8"
"559745","Ondskapens filosofi","978-82-15-02137-9"
"559746","Barnekulturens iscenesettelser","978-82-02-45140-0"
"559748","Krakk og kriser i et historisk perspektiv","978-82-02-41492-4"
"559750","Blikk fra barnehagen","978-82-450-1695-6"
"559752","Det kollektive grunnlaget for individuell velstand","978-82-02-48979-3"
"559755","Narren","978-82-8238-138-2"
"559764","(ukjent)","(ukjent)"
"559765","Et større vi","978-82-03-29450-1"
"559766","Ikke bestått","978-82-03-37123-3"
"559767","Elleve dager i Berlin","978-82-05-48569-3"
"559776","Når det mørkner","978-82-05-49797-9"
"559777","Treningslære","978-82-05-49549-4"
"559780","De skyldfrie","978-82-10-00517-1"
"559781","Rovdyret","978-82-8205-796-7"
"559783","Lykkejegeren","978-82-8205-929-9"
"559785","Kompendium i trafikkteknikk","82-519-1121-4"
"559786","Kaninjegeren","978-82-02-52293-3"
"559787","Håndbok i kognitiv terapi","978-82-05-458437"
"559788","MMPI-2","978-82-15-01751-8"
"559790","Frøken Jean Brodies beste alder","978-82-49-51195-2"
"559800","Gjensynet","978-82-05-49655-2"
"559801","Nordisk lærebok i audiologi","978-82-450-0490-8"
"559803","Kan doktor Proktor redde jula?","978-82-03-16191-6"
"559808","Blodskraft","9788203259937"
"559809","Vikingtid, motstandsrett & folkestyre","978-82-91-64091-4"
"559810","Anna og kjærligheten","978-82-10-05539-3"
"559812","Arbeidsnever","978-82-05-49460-2"
"559819","(ukjent)","(ukjent)"
"559823","Vær snill med dyrene","978-82-10-05551-5"
"559828","Utdanning 2007 muligheter, mål og mestring","978-82-537-7242-4"
"559831","Den døves verden","82-00-21427-3"
"559833","Skrive- og lesestart","978-82-450-0608-7"
"559834","Meningsutvikling i folkekirken","978-82-8249-071-9"
"559838","Å gripe fortida","978-82-521-8663-5"
"559853","Forebygging og behandling av rusproblemer","978-82-15-02078-5"
"559855","Nyere verdenshistorie med metode : HIS1300MET","(ukjent)"
"559856","Ildverket","978-82-49-51711-4"
"559859","Mitt liv med humler","9788232800698"
"559862","Pesta","978-82-0547576-2"
"559864","Tillit og tillitsrelasjoner i en undervisningssammenheng","82-7477-195-8"
"559867","Karriereveiledning","978-82-15-01404-3"
"559868","Julemysteriet","978-82-03-24865-8"
"559869","(ukjent)","(ukjent)"
"559870","Rus og avhengighet","978-82-15-02168-3"
"559871","(ukjent)","(ukjent)"
"559884","Det magtfulde møde mellem system og klient","87-7934-835-1"
"559888","Ella i toppform","978-82-8238-152-9"
"559949","Barndomspsykologi","978-82-450-1474-7"
"559950","En bror for mye","978-82-02-39669-5"
"559951","Gutten som dro nordover med faren sin for å finne julenissen","978-82-02-52202-5"
"559952","Liten i barnehagen","978-82-02-44639-0"
"559953","Tilknytning i barnehagen","978-82-02-43535-6"
"559954","Fra dritdårlig til lærende lederskap","978-82-450-1689-5"
"559955","Forskningsmetode for lærerutdanningene","978-82-7935-328-7"
"559956","Innovasjonsarbeid","978-82-05-47212-9"
"559957","Mellom makt og hjelp","978-82-15-02198-0"
"559959","Utdanningshistorie","978-82-05-49182-3"
"559962","Klasseledelsens blindflekker","978-82-998563-6-2"
"559963","Forskjeller i klassen","978-82-15-02327-4"
"559964","Organisert velferd","978-82-521-8936-0"
"559965","Pedagogiske fenomener","978-82-02-49466-7"
"559966","Gjenferdet på Heimvik gods","978-82-02-52542-2"
"559967","Innføring i helse- og sosialpolitikk","978-82-15-02683-1"
"559970","Auggie & meg","978-82-05-49386-5"
"559971","Kulturforskjeller i praksis","978-82-05-48177-0"
"559973","Helse og jus","978-82-05-48012-4"
"559975","Forebyggingens historie","978-82-7099-832-6"
"559977","Kristuskransen","978-82-54-31205-6"
"559979","Varsjøen","978-82-05-49220-2"
"559980","Alene hjemme","978-82-81-69208-4"
"559981","Grøt","978-82-02-52097-7"
"559982042016","(ukjent)","(ukjent)"
"559987","Kan jeg bli med deg hjem","978-82-495-1693-3"
"559989","Og hver morgen våkner jeg","978-82-02-49405-6"
"560006","Spleiset","978-82-02-44584-3"
"560009","En av tusen","978-82-8315-067-4"
"560010","Attentater","978-82-05-48999-8"
"560014","Den svarte boksen","978-82-05-45164-3"
"560017","Økonomistyring 2","978-82-15-02556"
"560018","Lønnsomhet gjennom menneskelige ressurser","978-82-450-2000-7"
"560019","Endringskapasitet","978-82-16-23904-9"
"560020","Mannen i prøverommet","978-82-8315-078-0"
"560024","Endringskynisme","978-82-05-46768-2"
"560025","Under mistelteinen","978-82-05-49572-2"
"560027","10 døve og hørselshemmede forteller","978-82-7052-202-6"
"560028","Lærebok i skatterett","978-82-15-025250-5"
"560029","Våre sjeler om natten","978-82-7900-772-2"
"560054","Konkursrett","978-82-02-34364-4"
"560056","Det skjulte oraklet","978-82-419-1328-0"
"560057","Internasjonal privatrett","978-82-15-02058-7"
"560058","(ukjent)","(ukjent)"
"560059","Petroleumskontrakter","978-82-15-00821-9"
"560060","Hvordan organisasjoner fungerer","978-82-450-1446-4"
"560061","Fra prat til resultat","978-82-7935-161-0"
"560062","Hvordan organisasjoner fungerer","978-82-450-1445-7"
"560064","Hvor gammel blir en tiger?","978-82-16-21956-0"
"560067","Den som forvolder en annens død","978-82-02-52645-0"
"560068","Ta vare på deg selv","978-82-05-49104-5"
"560076","Fra plan til praksis II","978-82-446-1297-5"
"560077","Skyggesøsteren","978-82-02-49118-5"
"560078","Kombinerte  behandlingstiltak for personer med samtidig rus- og psykisk lidelse","978-82-450-1945-2"
"560079","Den talentfulle bøddelen","978-82-05-48808-3"
"560081","Brennemerket","978-82-02-45319-0"
"560082","Norsk sokkel","978-82-05-48213-5"
"560086","Camille","978-82-03-37218-6"
"560088","Konstitusjonelt demokrati","978-82-450-1782-3"
"560089","Folkerett i et nøtteskall","978-82-05-46022-5"
"560090","(ukjent)","(ukjent)"
"560105","Forskningsmetode i sosiologi og statsvitenskap","978-82-15-00250-7"
"560107","Motivasjon og selvforståelse","978-82-15-01078-6"
"560108","Synnøves system","978-82-93-51600-2"
"560109","Historier om trøst","978-82-10-05553-9"
"560111","Ingen vei tilbake","978-82-48-91641-3"
"560112","En, to - støvel og sko :","978-82-492-1352-8"
"560114","Lyttende pedagogikk","978-82-15-00957-5"
"560115","Vemmelege vers","978-82-7488-596-7"
"560117","Kunnskap og læring i praksis","978-82-15-00748-9"
"560119","Insekter og krypdyr","978-82-8220-150-6"
"560120","Skrekkelig jul","978-82-02-52508-8"
"560121","Jeg er en skiløper","978-82-8263-157-0"
"560122","Linda i vingetrøbbel","978-82-8315-080-3"
"560123","Det Norske samfunn","978-82-05-49020-8"
"560124","Det Norske samfunn","978-82-05-49021-5"
"560125","Sjørett","978-82-90260-56-4"
"560126","Det Norske samfunn","978-82-05-49692-7"
"560130","Spill og lær ballspill","978-82-7634-587-2"
"560131","Ballsidighet","978-82-7286-153-6"
"560133","Aktivitetslære","978-82-05-41926-1"
"560134","Evaluering","978-82-05-46800-9"
"560135","Før stormen","978-82-16-21963-8"
"560136","Evaluering i teori og praksis","978-82-321-0004-0"
"560137","Kommunalrett :","978-82-02-45321-3"
"560139","Farlige spor","978-82-93304-37-1"
"560140","Nav - med brukeren i sentrum?","978-82-15-02175-1"
"560141","Lokalt demokrati uten kommunalt selvstyre?","978-82-7935-314-0"
"560143","Vanlig eller utviklingshemmet? :","978-82-450-1074-9"
"560144","Det Norske flernivådemokratiet","978-82-7935-321-8"
"560146","(ukjent)","(ukjent)"
"560150","Jegerprøven","978-82-929-29358-7"
"560153","Mørkets time","9788293304388"
"560157","Innføring i juss","978-82-15-01634-4"
"560159","Mørkere enn natten","978-82-05-42302-2"
"560160","Kjærlighetens tango","978-82-516-8647-1"
"560162","Tørst","978-82-03-36166-1"
"560163","Selfies","978-82-03-37217-9"
"560166","Helmer og Matilda","978-82-03-26175-6"
"560167","(ukjent)","(ukjent)"
"560169","Greia med maneter","978-82-05-49285-1"
"560172","Døra i fjellet","978-82-03-26183-1"
"560173","Schindlers liste","978-82-02-43436-6"
"560174","Døden i kiosken","82-509-4380-5"
"560175","Hva er sosialt arbeid","9788215005980"
"560185","Realfag i barnehagen","978-82-7391-176-6"
"560186","Spesialpedagogikk i barnehagen :","978-82-450-1220-0"
"560187","Spesialpedagogisk hjelp i barnehagen","978-82-02-40626-4"
"560190","Leseren","978-82-49-51750-3"
"560191","PED1006 Pedagogisk sosiologi","(ukjent)"
"560201","Harpiks","978-82-03-37176-9"
"560202","Demokratisk medborgerskap i skolen","978-82-450-1272-9"
"560209","Strafferett","978-82-412-0725-9"
"560210","Alminnelig strafferett i et nøtteskall","978-82-05-48258-6"
"560211","Innføring i rettsstudiet","978-82-02-21838-1"
"560212","Ved vannkanten","978-82-8087-665-2"
"560213","Mamma er en countrysang","978-82-03-35359-8"
"560214","Katt forsvunnet","978-82-02-50174-7"
"560216","Vi var aldri brødre","978-82-03-36170-8"
"560219","Super-Magnus","978-82-02-52193-6"
"560221","Penn, papir, panikk","978-82-05-49053-6"
"560222","Den synske","978-82-02-51511-9"
"560225","Skrive - lese - skrive","9788215019000"
"560228","Ute - inne","9788205347953"
"560229","Gutten i den stripete pyjamasen","9788202416850"
"560236","Walt Disney","978-82-05-382145"
"560243","Prompebroren","978-82-521-8864-6"
"560252","Nøtteskall","978-82-05-49893-8"
"560253","Kunnskapsbasert fysioterapi","9788205482715"
"560254","Naboparet","978-82-05-49517-3"
"560263","Helsepsykologi","978-82-05-39075-1"
"560267","1001 katt","978-82-430-0977-6"
"560278","Tinnitus","82-05-28079-7"
"560285","Fra normalisering til empowerment","9788205302426"
"560286","Eline får besøk","978-82-03-25936-4"
"560287","Julevalp","978-82-02-48850-5"
"560288","(ukjent)","(ukjent)"
"560289","Eline overnatter","978-82-03-26197-8"
"560294","(ukjent)","(ukjent)"
"560303","Blindesaken","978-82-303-3380-8"
"560324","Levende og døde","978-82-530-3922-0"
"560326","Syria","978-82-530-3742-4"
"560332","Morgenfeber","978-82-05-48926-4"
"560335","En søster i mitt hus","978-82-419-1307-5"
"560336","God psykoterapi","978-82-530-3598-7"
"560338","Like nord for kirka","978-82-05-34104-3"
"560340","Omtrent på størrelse med universet","978-82-328-0080-3"
"560343","Jeg lar deg gå","978-82-02-49729-3"
"560344","Årsregnskapet","(ukjent)"
"560345","Jeg ser deg","978-82-02-53036-5"
"560346","Tabeller og formelsamling for ingeniørhøgskolen","978-82-05-29487-5"
"560347","Hvordan kan de tro uten å høre?","978-82-998671-0-8"
"560348","Trygg i naturen med orientering","(ukjent)"
"560349","Langrenn ski action","(ukjent)"
"560350","Edward på ville veier","978-82-02-51302-3"
"560351","Hatet mitt får dere ikke","978-82-560-1909-0"
"560353","Finansregnskap","978-82-450-0903-3"
"560354","Jaget","978-82-02-51014-5"
"560355","Karius og Baktus","978-82-02-03167-1"
"560359","Finansregnskap","978-82-450-0902-6"
"560374","Operasjon Sirkus","978-82-05-49092-5"
"560375","Fuglen","978-82-02-52039-7"
"560376","Norsk på 1-2-3","978-82-02-32210-6"
"560377","Stein på stein","978-82-02-41964-6"
"560378","Ledelse i små og mellomstore virksomheter","978-82-450-1490-7"
"560379","Verdens verste barn","9788203262289"
"560380","Noen ganger skal man lyve","978-82-450-1370-2"
"560382","Barn som samfunnsborgere","978-82-15-01638-2"
"560384","Lov og rett for næringslivet","978-82-05-49322-3"
"560385","De Castbergske barnelover 1915-2015","978-82-02-48637-2"
"560390","Svikne dagar","978-82-521-9333-6"
"560392","Veien til yrkessjåfør","978-82-7310-254-6"
"560393","Teknologiledelse","978-82-450-2020-5"
"560394","Sentrale emner i barneretten","978-82-15-02522-3"
"560396","Samværsrett i barnevernssaker","978-82-00-45419-9"
"560398","Digital forretningsforståelse","978-82-450-1359-7"
"560400","Vergemålsloven","978-82-05-45067-7"
"560404","Hjertet mitt har ikke demens","978-82-02-42190-8"
"560405","Demensguiden","978-82-15-01983-3"
"560407","Den gode relasjonen","978-82-05-47137-5"
"560412","Individuell plan","978-82-05-48170-1"
"560418","Barneloven","978-82-15-00361-0"
"560420","Delt bosted for barn","978-82-05-37389-1"
"560422","Togdrømmer","978-82-93237-54-9"
"560426","Piken med fingerbølet","978-82-7488-673-5"
"560427","Brevene fra øya","978-82-8087-575-4"
"560432","Svart senker natten seg","978-82-8315-077-3"
"560433","(ukjent)","(ukjent)"
"560434","Tips og triks for PokeMon GO-spillere","978-82-429-5573-9"
"560435","Enkle atonale stykker for barn","978-82-495-1831-9"
"560437","Norsk grunnkurs i førstehjelp","978-82-8276-128-4"
"560438","Vernepleierens kjerneroller","978-82-450-1671-0"
"560439","AART","978-82-15-02075-4"
"560441","Komparativ politikk 1","(ukjent)"
"560442","Uoffisiell Pocemon GO ultra guide","9788202536428"
"560443","Innføring i vitenskapsteori og metode","978-82-15-00132-6"
"560444","Hva skal vi med menneskerettigheter?","978-82-05-48171-8"
"560445","Barn på flukt","978-82-05-40601-8"
"560446","Vekselstrøm","(ukjent)"
"560447","Likestrøm","(ukjent)"
"560448","Førstehjelp for deg som har omsorg for barn","978-82-8276-131-4"
"560449","Nattens lydløse jegere","978-82-92-91619-3"
"560452","Ledelse av forsyningskjeder","978-82-450-1302-3"
"560453","Papirfly","978-82-03-26248-7"
"560454","Jag ær supermann","978-82-521-9123-3"
"560455","Sosial kompetanse og problematferd blant barn og unge","978-82-05-48085-8"
"560456","Like muligheter i lek?","978-82-15-02343-4"
"560457","Barndommen varer i generasjoner","978-82-446-2142-7"
"560458","Lesevansker og livsvansker","978-82-8217-000-0"
"560460","Pokemon GO!","978-82-429-5569-2"
"560461","Kunsten å kommunisere med pasienter","978-82-02-52718-1"
"560466","Den hjelpsomme okkupanten","978-82-495-1767-1"
"560472","Morsdag","978-82-05-49559-3"
"560475","Velkommen til Amerika","978-82-495-1760-2"
"560480","Tro blir til sang","82-531-7543-4"
"560486","Birkebeinernes prins","978-82-430-1025-3"
"560490","(ukjent)","(ukjent)"
"560497","Harehjerte","9788249517886"
"560507","Shotgun lovesongs","9788253036793"
"560518","Ingenmannsland","978-82-32-80125-1"
"560521","MMPI-2 Minnesota multiphasic personality inventory 2","0"
"560522","NEO-PI-3","(ukjent)"
"560523","PAI Personality assessment inventory","(ukjent)"
"560528","Historien om Columbus","978-82-430-1060-4"
"560529","Kanskje sammen","978-82-8238-156-7"
"560530","60 damer du skulle ha møtt","9788283420142"
"560531","Angiveren","978-82-49-51713-8"
"560535","Forhekset","978-82-02-44587-4"
"560536","Hei, Hello","9788202495527"
"560537","Juni og jotnene","978-82-05-47138-2"
"560538","Husets folk","978-82-02-32783-5"
"560540","Gaven","978-82-03-36079-4"
"560544","Newton-kviss","9788243010178"
"560545","Zombiefeber","9788203262012"
"560547","Sykdom og behandling","978-82-05-48233-3"
"560551","(ukjent)","(ukjent)"
"560553","(ukjent)","(ukjent)"
"560554","Einsteingåten","9788248919605"
"560556","De som faller","978-82-05-49299-8"
"560557","En ulastelig mann","978-82-05-49858-7"
"560560","Kort om barnevern","978-82-15-02289-5"
"560561","Etiske utfordringer i praksisnær forskning","978-82-05-39997-6"
"560562","Håndbok i kognitiv atferdsterapi i behandling med barn og unge","978-82-05-42154-7"
"560563","Barnehagelæreren","978-82-02-47852-0"
"560564","Pårørende i kommunale helse- og omsorgstjenester :","978-82-05-48531-0"
"560566","Ildbarnet","978-82-81-69398-2"
"560567","Kvinnen i lugar 10","978-82-05-49786-3"
"560568","Forliset","978-82-41-91381-5"
"560569","Hett blod, nerver av stål","978-82-03-37226-1"
"560571","Samlede dikt","978-82-03-19213-5"
"560572","Kroppen i psykoterapi","978-82-05-49734-4"
"560573","Digital strategi for alle","978-82-450-1803-5"
"560574","Grunnleggende sykepleie","978-82-05-47769-8"
"560575","Velferdsrett II:","(ukjent)"
"560576","Grunnleggende sykepleie","978-82-05-48391-0"
"560580","Hest, hest, tiger, tiger","978-82-521-9254-4"
"560583","Grunnleggende sykepleie","978-82-05-48392-7"
"560585","Det er natt, det er kaldt og jeg sover ikke","978-82-05-49964-5"
"560588","(ukjent)","(ukjent)"
"560590","Silber","978-82-05-46256-4"
"560591","Avgang 9.42 til mitt nye liv","978-82-05-49680-4"
"560593","Et hundeliv","978-82-05-49928-7"
"560603","Alt om Manchester United","978-82-05-50047-1"
"560605","Velferdsrett I","978-82-05-49742-9"
"560606","Ulikhet og fellesskap","978-82-7518-241-6"
"560607","Velferdsstaten i endring","978-82-05-424005"
"560608","Nådegiveren","978-82-41-91121-7"
"560609","I djevelens klør","978-82-41-91419-5"
"560610","Norske tenkemåter","(ukjent)"
"560611","Norske tabuer","978-82-43-00999-8"
"560613","Av lys er du kommet","978-82-02-53031-0"
"560614","Når månen står lavt","978-82-02-49821-4"
"560615","Kvalitetsvurdering av barnehagen","978-82-91529-19-6"
"560616","Norges lover","978-82-05-49673-6"
"560618","Strategisk ledelse","978-82-02-40698-1"
"560625","Utviklingsrettet intersubjektiv psykoterapi med barn og unge","978-82-450-1193-7"
"560649","Konstruksjonsmekanikk","978-82-450-1685-7"
"560650","På overflaten flyter vannliljene","978-82-83-30100-7"
"560651","Kjærlighet","978-82-49-51122-8"
"560652","Konstruksjonsmekanikk","978-82-450-1848-6"
"560653","Den utrolige historien om den kjempestore pæra","978-82-516-6141-6"
"560654","Solsystemet","978-82-02-51929-2"
"560656","Motemysteriet","978-82-02-53727-2"
"560658","Det jeg vet om deg","9788202531058"
"560660","Utviklingstraumer","978-82-450-2049-6"
"560669","Dager som kommer","978-82-93-336802-1"
"560675","Ravel","978-82-7990-600-1"
"560678","Kvinnen ved jordas kant","978-82-82-05922-0"
"560683","Ishavspirater","9788203262104"
"560685","Spesialpedagogikk","978-82-02-49464-3"
"560691","Søster","978-82-02-52739-6"
"560692","Barnevern i et minoritetsperspektiv","978-82-05-49903-4"
"560693","Å bekjempe depresjon","978-82-519-2079-7"
"560694","Barn og seksualitet","978-82-91529-37-0"
"560697","Jeg er her","978-82-03-27121-9"
"560701","Hemmeligheten","978-82-489-1798-4"
"560702","Armageddon-algoritmen","9788269053012"
"560706","Akuttbjellen","978-82-419-1295-5"
"560708","Bare du","978-82-05-49824-2"
"560709","Faraos forbannelse","978-82-8238-161-1"
"560710","Sjelløs","978-82-02-44585-0"
"560716","Den Norske kirkes bekjennelsesskrifter","978-82-52-00432-8"
"560718","Hjerteknuser","978-82-05-50173-7"
"560719","Svikta!","978-82-8238-160-4"
"560720","Ollis","978-82-521-9252-0"
"560724","Barnekulturens iscenesettelser","978-82-0247125-5"
"560725","Historien om Kleopatra","9788243010536"
"560727","Nattafortellinger for rebelske jenter","978-82-02-55238-1"
"560729","Litt privat","978-82-03-29583-6"
"560733","Her har du mitt liv","978-82-03-36007-7"
"560739","Størst av alt","978-82-02-52986-4"
"560740","Å dø om våren","978-82-05-49163-2"
"560741","Svarthuset","978-82-93-43008-7"
"560749","All gjeldende fornuft","978-82-05-50141-6"
"560751","Kreativ tverrfaglighet","978-82-519-2433-7"
"560753","Ukjent fare","978-82-05-49971-3"
"560754","Dødens skole","9788205499720"
"560757","Klienten - den glemte terapeut","978-82-05-37126-2"
"560759","Utvikling av relasjonskompetanse","978-82-05-38042-4"
"560760","Se mulighetene","978-82-05-42845-4"
"560761","Andenæs´ Norsk straffeprosess","978-82-15-01154-7"
"560762","Kjønnsdeling og etniske skiller på arbeidsmarkedet","978-82-05-48088-9"
"560763","De frafalne","978-82-05-48109-1"
"560764","Kommunikasjon og veiledning","978-82-15-02334-2"
"560766","Skipet med det onde øye","978-82-03-36182-1"
"560768","Kinastudien","978-82-92-77354-3"
"560770","Aktivitetsavpassing","978-82-83-35009-8"
"560771","I hjertet av velferdsstaten","978-82-02-45067-0"
"560772","Norsk spesiell strafferett","978-82-450-2047-2"
"560773","Alminnelig strafferett","978-82-15-01505-7"
"560775","Alminnelig strafferett i et nøtteskall","978-82-05-48258-6"
"560776","Sosialt arbeid i partnerskap","(ukjent)"
"560777","Innføring i straffeprosess","978-82-05-44925-1"
"560779","Kom si, kom sa","978-82-03-26242-5"
"560780","Ungdom, læring og forebygging","978-82-02-53336-6"
"560781","Codys arv","978-82-05-40882-1"
"560782","Diabetesboka","978-82-02-42720-7"
"560783","Skyggejakten","978-82-82-05121-7"
"560787","Rim det har rablet for","978-82-03-26237-1"
"560788","Havgudens datter","978-82-02-51818-9"
"560789","Kiddi-SADS (PL) 2009","0"
"560793","Jordfast","978-82-82-05964-0"
"560796","Fjellet som brenner","978-82-02-51819-6"
"560797","Tigerdronning","9788202527938"
"560798","Verket - leseren - livet","82-02-21786-5"
"560800","Den glemte byen","978-82-02-52792-1"
"560801","Utmarker","978-82-02-53537-7"
"560804","Nøkken","978-82-05-48869-4"
"560805","Drømmetyderens død","978-82-05-49993-5"
"560806","Kvinnen med rødt hår","978-82-05-49794-8"
"560808","Sosialt arbeid i partnerskap","(ukjent)"
"560811","Det tenkende mennesket","978-82-519-1864-0"
"560813","I dialog med barnet","978-82-05-42204-9"
"560815","Utviklingsstøtte","978-82-7634-611-4"
"560816","Operasjon Spøkelse","978-82-05-49172-4"
"560817","Emosjonsregulering og oppmerksomhet","978-82-450-0786-2"
"560818","Å forklare sosiale fenomener :","(ukjent)"
"560819","Den døde onkelen","978-82-05-48755-9"
"560820","Barn og unge i psykoterapi","978-82-05-48755-0"
"560825","Julius på sydentur","978-82-05-49731-3"
